"filename", "language", "C++", "Markdown", "HTML", "JSON with Comments", "JSON", "CMake", "Makefile", "CMake Cache", "TypeScript", "Log", "C", "comment", "blank", "total"
"c:\Projects\Appetito\libs\asio\include\asio\impl\connect.hpp", "C++", 819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 99, 938
"c:\Projects\Appetito\libs\asio\include\asio\impl\connect_pipe.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 74
"c:\Projects\Appetito\libs\asio\include\asio\impl\connect_pipe.ipp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 150
"c:\Projects\Appetito\libs\asio\include\asio\impl\defer.hpp", "C++", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39, 267
"c:\Projects\Appetito\libs\asio\include\asio\impl\deferred.hpp", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 96
"c:\Projects\Appetito\libs\asio\include\asio\impl\detached.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 131
"c:\Projects\Appetito\libs\asio\include\asio\impl\dispatch.hpp", "C++", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39, 262
"c:\Projects\Appetito\libs\asio\include\asio\impl\error.ipp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 129
"c:\Projects\Appetito\libs\asio\include\asio\impl\error_code.ipp", "C++", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 207
"c:\Projects\Appetito\libs\asio\include\asio\impl\execution_context.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 110
"c:\Projects\Appetito\libs\asio\include\asio\impl\execution_context.ipp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 83
"c:\Projects\Appetito\libs\asio\include\asio\impl\executor.hpp", "C++", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 56, 301
"c:\Projects\Appetito\libs\asio\include\asio\impl\executor.ipp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 44
"c:\Projects\Appetito\libs\asio\include\asio\impl\handler_alloc_hook.ipp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 63
"c:\Projects\Appetito\libs\asio\include\asio\impl\io_context.hpp", "C++", 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 72, 451
"c:\Projects\Appetito\libs\asio\include\asio\impl\io_context.ipp", "C++", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 176
"c:\Projects\Appetito\libs\asio\include\asio\impl\multiple_exceptions.ipp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 50
"c:\Projects\Appetito\libs\asio\include\asio\impl\post.hpp", "C++", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39, 267
"c:\Projects\Appetito\libs\asio\include\asio\impl\prepend.hpp", "C++", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 217
"c:\Projects\Appetito\libs\asio\include\asio\impl\read.hpp", "C++", 1124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 104, 1246
"c:\Projects\Appetito\libs\asio\include\asio\impl\read_at.hpp", "C++", 671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 68, 754
"c:\Projects\Appetito\libs\asio\include\asio\impl\read_until.hpp", "C++", 2887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 320, 3376
"c:\Projects\Appetito\libs\asio\include\asio\impl\redirect_error.hpp", "C++", 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 82, 610
"c:\Projects\Appetito\libs\asio\include\asio\impl\serial_port_base.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 60
"c:\Projects\Appetito\libs\asio\include\asio\impl\serial_port_base.ipp", "C++", 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 555
"c:\Projects\Appetito\libs\asio\include\asio\impl\spawn.hpp", "C++", 1331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 214, 1562
"c:\Projects\Appetito\libs\asio\include\asio\impl\src.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 96
"c:\Projects\Appetito\libs\asio\include\asio\impl\system_context.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 35
"c:\Projects\Appetito\libs\asio\include\asio\impl\system_context.ipp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 93
"c:\Projects\Appetito\libs\asio\include\asio\impl\system_executor.hpp", "C++", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31, 186
"c:\Projects\Appetito\libs\asio\include\asio\impl\thread_pool.hpp", "C++", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 53, 355
"c:\Projects\Appetito\libs\asio\include\asio\impl\thread_pool.ipp", "C++", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 142
"c:\Projects\Appetito\libs\asio\include\asio\impl\use_awaitable.hpp", "C++", 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41, 302
"c:\Projects\Appetito\libs\asio\include\asio\impl\use_future.hpp", "C++", 846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 142, 1029
"c:\Projects\Appetito\libs\asio\include\asio\impl\write.hpp", "C++", 1025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 103, 1146
"c:\Projects\Appetito\libs\asio\include\asio\impl\write_at.hpp", "C++", 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 67, 667
"c:\Projects\Appetito\libs\asio\include\asio\io_context.hpp", "C++", 642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 758, 148, 1548
"c:\Projects\Appetito\libs\asio\include\asio\io_context_strand.hpp", "C++", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 32, 389
"c:\Projects\Appetito\libs\asio\include\asio\io_service.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 34
"c:\Projects\Appetito\libs\asio\include\asio\io_service_strand.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 21
"c:\Projects\Appetito\libs\asio\include\asio\ip\address.hpp", "C++", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 57, 291
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v4.hpp", "C++", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 64, 430
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v4_iterator.hpp", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 30, 163
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v4_range.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 24, 135
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v6.hpp", "C++", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 75, 417
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v6_iterator.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 34, 184
"c:\Projects\Appetito\libs\asio\include\asio\ip\address_v6_range.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 130
"c:\Projects\Appetito\libs\asio\include\asio\ip\bad_address_cast.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 54
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_endpoint.hpp", "C++", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 45, 292
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_resolver.hpp", "C++", 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 720, 59, 1143
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_resolver_entry.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 114
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_resolver_iterator.hpp", "C++", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 31, 193
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_resolver_query.hpp", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 18, 245
"c:\Projects\Appetito\libs\asio\include\asio\ip\basic_resolver_results.hpp", "C++", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 46, 312
"c:\Projects\Appetito\libs\asio\include\asio\ip\detail\endpoint.hpp", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 142
"c:\Projects\Appetito\libs\asio\include\asio\ip\detail\impl\endpoint.ipp", "C++", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 200
"c:\Projects\Appetito\libs\asio\include\asio\ip\detail\socket_option.hpp", "C++", 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 63, 567
"c:\Projects\Appetito\libs\asio\include\asio\ip\host_name.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 43
"c:\Projects\Appetito\libs\asio\include\asio\ip\icmp.hpp", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 116
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 68
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address.ipp", "C++", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37, 240
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address_v4.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 68
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address_v4.ipp", "C++", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34, 211
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address_v6.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 68
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\address_v6.ipp", "C++", 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49, 351
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\basic_endpoint.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 44
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\host_name.ipp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 55
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\network_v4.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 55
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\network_v4.ipp", "C++", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 217
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\network_v6.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 54
"c:\Projects\Appetito\libs\asio\include\asio\ip\impl\network_v6.ipp", "C++", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 186
"c:\Projects\Appetito\libs\asio\include\asio\ip\multicast.hpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 14, 192
"c:\Projects\Appetito\libs\asio\include\asio\ip\network_v4.hpp", "C++", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 44, 262
"c:\Projects\Appetito\libs\asio\include\asio\ip\network_v6.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 40, 236
"c:\Projects\Appetito\libs\asio\include\asio\ip\resolver_base.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 130
"c:\Projects\Appetito\libs\asio\include\asio\ip\resolver_query_base.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 44
"c:\Projects\Appetito\libs\asio\include\asio\ip\tcp.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 24, 156
"c:\Projects\Appetito\libs\asio\include\asio\ip\udp.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 112
"c:\Projects\Appetito\libs\asio\include\asio\ip\unicast.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 10, 71
"c:\Projects\Appetito\libs\asio\include\asio\ip\v6_only.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 70
"c:\Projects\Appetito\libs\asio\include\asio\is_applicable_property.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 62
"c:\Projects\Appetito\libs\asio\include\asio\is_contiguous_iterator.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 46
"c:\Projects\Appetito\libs\asio\include\asio\is_executor.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 47
"c:\Projects\Appetito\libs\asio\include\asio\is_read_buffered.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 60
"c:\Projects\Appetito\libs\asio\include\asio\is_write_buffered.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 60
"c:\Projects\Appetito\libs\asio\include\asio\local\basic_endpoint.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 248
"c:\Projects\Appetito\libs\asio\include\asio\local\connect_pair.hpp", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 102
"c:\Projects\Appetito\libs\asio\include\asio\local\datagram_protocol.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 81
"c:\Projects\Appetito\libs\asio\include\asio\local\detail\endpoint.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 140
"c:\Projects\Appetito\libs\asio\include\asio\local\detail\impl\endpoint.ipp", "C++", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 132
"c:\Projects\Appetito\libs\asio\include\asio\local\stream_protocol.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 19, 91
"c:\Projects\Appetito\libs\asio\include\asio\multiple_exceptions.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 59
"c:\Projects\Appetito\libs\asio\include\asio\packaged_task.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 127
"c:\Projects\Appetito\libs\asio\include\asio\placeholders.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 152
"c:\Projects\Appetito\libs\asio\include\asio\posix\basic_descriptor.hpp", "C++", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 427, 60, 782
"c:\Projects\Appetito\libs\asio\include\asio\posix\basic_stream_descriptor.hpp", "C++", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 41, 570
"c:\Projects\Appetito\libs\asio\include\asio\posix\descriptor.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 38
"c:\Projects\Appetito\libs\asio\include\asio\posix\descriptor_base.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 91
"c:\Projects\Appetito\libs\asio\include\asio\posix\stream_descriptor.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 38
"c:\Projects\Appetito\libs\asio\include\asio\post.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 15, 213
"c:\Projects\Appetito\libs\asio\include\asio\prefer.hpp", "C++", 581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 81, 735
"c:\Projects\Appetito\libs\asio\include\asio\prepend.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 79
"c:\Projects\Appetito\libs\asio\include\asio\query.hpp", "C++", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 325
"c:\Projects\Appetito\libs\asio\include\asio\random_access_file.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 36
"c:\Projects\Appetito\libs\asio\include\asio\read.hpp", "C++", 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1128, 46, 1481
"c:\Projects\Appetito\libs\asio\include\asio\read_at.hpp", "C++", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 620, 32, 796
"c:\Projects\Appetito\libs\asio\include\asio\read_until.hpp", "C++", 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2569, 78, 3167
"c:\Projects\Appetito\libs\asio\include\asio\readable_pipe.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 36
"c:\Projects\Appetito\libs\asio\include\asio\recycling_allocator.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 139
"c:\Projects\Appetito\libs\asio\include\asio\redirect_error.hpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 67
"c:\Projects\Appetito\libs\asio\include\asio\registered_buffer.hpp", "C++", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 58, 357
"c:\Projects\Appetito\libs\asio\include\asio\require.hpp", "C++", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 74, 572
"c:\Projects\Appetito\libs\asio\include\asio\require_concept.hpp", "C++", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 44, 353
"c:\Projects\Appetito\libs\asio\include\asio\serial_port.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 37
"c:\Projects\Appetito\libs\asio\include\asio\serial_port_base.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 168
"c:\Projects\Appetito\libs\asio\include\asio\signal_set.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 29
"c:\Projects\Appetito\libs\asio\include\asio\socket_base.hpp", "C++", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 36, 560
"c:\Projects\Appetito\libs\asio\include\asio\spawn.hpp", "C++", 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 416, 71, 905
"c:\Projects\Appetito\libs\asio\include\asio\ssl.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 29
"c:\Projects\Appetito\libs\asio\include\asio\ssl\context.hpp", "C++", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560, 68, 765
"c:\Projects\Appetito\libs\asio\include\asio\ssl\context_base.hpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 49, 210
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\buffered_handshake_op.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 120
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\engine.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 41, 174
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\handshake_op.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 68
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\impl\engine.ipp", "C++", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 60, 382
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\impl\openssl_init.ipp", "C++", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 170
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\io.hpp", "C++", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 70, 426
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\openssl_init.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 102
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\openssl_types.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 35
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\password_callback.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 67
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\read_op.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\shutdown_op.hpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 70
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\stream_core.hpp", "C++", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 222
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\verify_callback.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 63
"c:\Projects\Appetito\libs\asio\include\asio\ssl\detail\write_op.hpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 77
"c:\Projects\Appetito\libs\asio\include\asio\ssl\error.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 126
"c:\Projects\Appetito\libs\asio\include\asio\ssl\host_name_verification.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 15, 91
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\context.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 68
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\context.ipp", "C++", 1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 147, 1322
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\error.ipp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 125
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\host_name_verification.ipp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 74
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\rfc2818_verification.ipp", "C++", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 165
"c:\Projects\Appetito\libs\asio\include\asio\ssl\impl\src.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 30
"c:\Projects\Appetito\libs\asio\include\asio\ssl\rfc2818_verification.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 18, 99
"c:\Projects\Appetito\libs\asio\include\asio\ssl\stream.hpp", "C++", 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 553, 80, 1074
"c:\Projects\Appetito\libs\asio\include\asio\ssl\stream_base.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 53
"c:\Projects\Appetito\libs\asio\include\asio\ssl\verify_context.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 68
"c:\Projects\Appetito\libs\asio\include\asio\ssl\verify_mode.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 64
"c:\Projects\Appetito\libs\asio\include\asio\static_thread_pool.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 32
"c:\Projects\Appetito\libs\asio\include\asio\steady_timer.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 43
"c:\Projects\Appetito\libs\asio\include\asio\strand.hpp", "C++", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 66, 581
"c:\Projects\Appetito\libs\asio\include\asio\stream_file.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 36
"c:\Projects\Appetito\libs\asio\include\asio\streambuf.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 34
"c:\Projects\Appetito\libs\asio\include\asio\system_context.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 91
"c:\Projects\Appetito\libs\asio\include\asio\system_error.hpp", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 132
"c:\Projects\Appetito\libs\asio\include\asio\system_executor.hpp", "C++", 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 75, 685
"c:\Projects\Appetito\libs\asio\include\asio\system_timer.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 43
"c:\Projects\Appetito\libs\asio\include\asio\this_coro.hpp", "C++", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 34, 281
"c:\Projects\Appetito\libs\asio\include\asio\thread.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 13, 93
"c:\Projects\Appetito\libs\asio\include\asio\thread_pool.hpp", "C++", 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 131, 1141
"c:\Projects\Appetito\libs\asio\include\asio\time_traits.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 87
"c:\Projects\Appetito\libs\asio\include\asio\traits\bulk_execute_free.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 115
"c:\Projects\Appetito\libs\asio\include\asio\traits\bulk_execute_member.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 115
"c:\Projects\Appetito\libs\asio\include\asio\traits\connect_free.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\traits\connect_member.hpp", "C++", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 113
"c:\Projects\Appetito\libs\asio\include\asio\traits\equality_comparable.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 105
"c:\Projects\Appetito\libs\asio\include\asio\traits\execute_free.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
"c:\Projects\Appetito\libs\asio\include\asio\traits\execute_member.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 109
